,Sentence #,Word,POS,Tag
6925,728,Nicodemus,PROPN,
6926,728,Paz,PROPN,
6927,728,of,ADP,
6928,728,Queenstown,PROPN,
6929,728,WI,PROPN,
6930,728,his,PRON,
6931,728,primary,ADJ,
6932,728,care,NOUN,
6933,728,doctor,NOUN,
6934,728,for,ADP,
6935,728,this,DET,
6936,729,The,DET,
6937,729,patients,NOUN,
6938,729,complications,NOUN,
6939,729,of,ADP,
6940,729,diabetes,NOUN,
6941,729,mellitus,NOUN,
6942,729,are,AUX,
6943,729,possibly,ADV,
6944,729,nonexistent,ADJ,
6945,730,There,PRON,
6946,730,is,AUX,
6947,730,no,DET,
6948,730,peripheral,ADJ,
6949,730,neuropathy,NOUN,
6950,731,There,PRON,
6951,731,is,AUX,
6952,731,no,DET,
6953,731,autonomic,ADJ,
6954,731,neuropathy,NOUN,
6955,732,No,DET,
6956,732,retinal,ADJ,
6957,732,disease,NOUN,
6958,733,However,ADV,
6959,733,the,DET,
6960,733,patient,NOUN,
6961,733,does,AUX,
6962,733,have,VERB,
6963,733,renal,ADJ,
6964,733,disease,NOUN,
6965,733,with,ADP,
6966,733,baseline,ADJ,
6967,733,creatinine,NOUN,
6968,733,currently,ADV,
6969,733,of,ADP,
6970,733,Recently,ADV,
6971,733,the,DET,
6972,733,patient,NOUN,
6973,733,developed,VERB,
6974,733,congestive,ADJ,
6975,733,heart,NOUN,
6976,733,failure,NOUN,
6977,733,with,ADP,
6978,733,initial,ADJ,
6979,733,symptoms,NOUN,
6980,733,in,ADP,
6981,733,the,DET,
6982,733,early,ADJ,
6983,733,s,NOUN,
6984,734,By,ADP,
6985,734,June,PROPN,
6986,734,of,ADP,
6987,734,the,DET,
6988,734,patient,NOUN,
6989,734,had,VERB,
6990,734,fairly,ADV,
6991,734,severe,ADJ,
6992,734,symptoms,NOUN,
6993,734,requiring,VERB,
6994,734,hospitalizations,NOUN,
6995,734,and,CCONJ,
6996,734,in,ADP,
6997,734,the,DET,
6998,734,period,NOUN,
6999,734,of,ADP,
7000,734,July,PROPN,
7001,734,to,ADP,
7002,734,June,PROPN,
7003,734,of,ADP,
7004,734,the,DET,
7005,734,patient,NOUN,
7006,734,apparently,ADV,
7007,734,had,VERB,
7008,734,myocardial,ADJ,
7009,734,infarctions,NOUN,
7010,735,In,ADP,
7011,735,June,PROPN,
7012,735,the,DET,
7013,735,patient,NOUN,
7014,735,underwent,VERB,
7015,735,orthotopic,ADJ,
7016,735,cardiac,ADJ,
7017,735,transplant,NOUN,
7018,735,here,ADV,
7019,735,at,ADP,
7020,735,the,DET,
7021,735,VGH,PROPN,
7022,735,under,ADP,
7023,735,the,DET,
7024,735,care,NOUN,
7025,735,of,ADP,
7026,735,Dr.,PROPN,
7027,735,Quentin,PROPN,
7028,735,Fitzpatrick,PROPN,
7029,736,Since,SCONJ,
7030,736,that,DET,
7031,736,time,NOUN,
7032,736,the,DET,
7033,736,patient,NOUN,
7034,736,has,AUX,
7035,736,done,VERB,
7036,736,very,ADV,
7037,736,well,ADV,
7038,736,without,ADP,
7039,736,evidence,NOUN,
7040,736,of,ADP,
7041,736,rejection,NOUN,
7042,736,with,ADP,
7043,736,relatively,ADV,
7044,736,good,ADJ,
7045,736,exercise,NOUN,
7046,736,tolerance,NOUN,
7047,736,and,CCONJ,
7048,736,with,ADP,
7049,736,basically,ADV,
7050,736,a,DET,
7051,736,minimum,ADJ,
7052,736,degree,NOUN,
7053,736,of,ADP,
7054,736,symptoms,NOUN,
7055,737,The,DET,
7056,737,patients,NOUN,
7057,737,current,ADJ,
7058,737,medications,NOUN,
7059,737,include,VERB,
7060,737,cyclosporine,NOUN,
7061,737,mg,NOUN,
7062,738,twice,DET,
7063,738,a,DET,
7064,738,day,NOUN,
7065,738,prednisone,NOUN,
7066,738,mg,NOUN,
7067,739,a,DET,
7068,739,day,NOUN,
7069,740,Azathioprine,PROPN,
7070,740,mg,NOUN,
7071,741,a,DET,
7072,741,day,NOUN,
7073,741,Axid,PROPN,
7074,741,mg,NOUN,
7075,742,twice,DET,
7076,742,a,DET,
7077,742,day,NOUN,
7078,742,Cardizem,PROPN,
7079,742,mg,NOUN,
7080,743,a,DET,
7081,743,day,NOUN,
7082,743,baby,NOUN,
7083,743,aspirin,NOUN,
7084,743,once,ADV,
7085,743,a,DET,
7086,743,day,NOUN,
7087,744,Cardura,PROPN,
7088,744,mg,NOUN,
7089,745,once,ADV,
7090,745,a,DET,
7091,745,day,NOUN,
7092,745,and,CCONJ,
7093,745,amitriptyline,NOUN,
7094,745,mg,NOUN,
7095,746,a,DET,
7096,746,day,NOUN,
7097,746,for,ADP,
7098,746,cramping,VERB,
7099,746,in,ADP,
7100,746,his,PRON,
7101,746,legs,NOUN,
7102,747,Review,PROPN,
7103,747,of,ADP,
7104,747,Systems,PROPN,
7105,747,Has,AUX,
7106,747,had,VERB,
7107,747,one,NUM,
7108,747,fracture,NOUN,
7109,747,of,ADP,
7110,747,his,PRON,
7111,747,right,ADJ,
7112,747,ring,NOUN,
7113,747,finger,NOUN,
7114,747,that,DET,
7115,747,was,VERB,
7116,747,from,ADP,
7117,747,a,DET,
7118,747,trauma,NOUN,
7119,747,some,DET,
7120,747,years,NOUN,
7121,747,ago,ADV,
7122,748,Other,ADJ,
7123,748,past,ADJ,
7124,748,medical,ADJ,
7125,748,history,NOUN,
7126,748,includes,VERB,
7127,748,history,NOUN,
7128,748,of,ADP,
7129,748,sleep,NOUN,
7130,748,apnea,ADV,
7131,748,and,CCONJ,
7132,748,depression,NOUN,
7133,748,and,CCONJ,
7134,748,the,DET,
7135,748,things,NOUN,
7136,748,mentioned,VERB,
7137,749,RACHAEL,PROPN,
7138,749,G.,PROPN,
7139,749,OBRYAN,PROPN,
7140,749,M.D.,PROPN,
7141,749,VALLEJO,PROPN,
7142,749,GENERAL,PROPN,
7143,749,HOSPITAL,PROPN,
7144,749,ENDOCRINOLOGY,PROPN,
7145,749,DIVISION,PROPN,
7146,749,Workman,PROPN,
7147,749,Edwin,PROPN,
7148,749,Lunar,PROPN,
7149,749,Lane,PROPN,
7150,749,Brookshire,PROPN,
7151,749,MO,PROPN,
7152,749,Page,PROPN,
7153,749,Family,PROPN,
7154,749,History,PROPN,
7155,749,His,PRON,
7156,749,sister,NOUN,
7157,749,aged,ADJ,
7158,749,and,CCONJ,
7159,749,mother,NOUN,
7160,749,have,VERB,
7161,749,osteoporosis,NOUN,
7162,749,with,ADP,
7163,749,his,PRON,
7164,749,mother,NOUN,
7165,749,having,VERB,
7166,749,fairly,ADV,
7167,749,severe,ADJ,
7168,749,osteoporosis,NOUN,
7169,749,with,ADP,
7170,749,a,DET,
7171,749,normal,ADJ,
7172,749,of,ADP,
7173,749,vertebral,ADJ,
7174,749,collapses,NOUN,
7175,749,and,CCONJ,
7176,749,some,DET,
7177,749,nerve,NOUN,
7178,749,damage,NOUN,
7179,750,His,PRON,
7180,750,father,NOUN,
7181,750,and,CCONJ,
7182,750,mother,NOUN,
7183,750,have,AUX,
7184,750,had,VERB,
7185,750,diabetes,NOUN,
7186,750,mellitus,VERB,
7187,750,his,PRON,
7188,750,father,NOUN,
7189,750,dying,VERB,
7190,750,of,ADP,
7191,750,heart,NOUN,
7192,750,disease,NOUN,
7193,751,There,PRON,
7194,751,is,AUX,
7195,751,a,DET,
7196,751,yearold,ADJ,
7197,751,daughter,NOUN,
7198,751,who,PRON,
7199,751,has,VERB,
7200,751,a,DET,
7201,751,history,NOUN,
7202,751,of,ADP,
7203,751,migraines,NOUN,
7204,752,There,PRON,
7205,752,is,AUX,
7206,752,no,DET,
7207,752,history,NOUN,
7208,752,of,ADP,
7209,752,thyroid,NOUN,
7210,752,disease,NOUN,
7211,752,in,ADP,
7212,752,the,DET,
7213,752,family,NOUN,
7214,753,Social,ADJ,
7215,753,History,NOUN,
7216,754,He,PRON,
7217,754,currently,ADV,
7218,754,works,VERB,
7219,754,at,ADP,
7220,754,Belkin,PROPN,
7221,754,and,CCONJ,
7222,754,has,VERB,
7223,754,a,DET,
7224,754,desk,NOUN,
7225,754,job,NOUN,
7226,754,there,ADV,
7227,755,He,PRON,
7228,755,quit,VERB,
7229,755,smoking,NOUN,
7230,755,and,CCONJ,
7231,755,drinking,NOUN,
7232,755,years,NOUN,
7233,755,ago,ADV,
7234,756,He,PRON,
7235,756,has,AUX,
7236,756,been,AUX,
7237,756,married,VERB,
7238,756,for,ADP,
7239,756,over,ADP,
7240,756,years,NOUN,
7241,757,His,PRON,
7242,757,review,NOUN,
7243,757,of,ADP,
7244,757,symptoms,NOUN,
7245,757,revealed,VERB,
7246,757,the,DET,
7247,757,absence,NOUN,
7248,757,of,ADP,
7249,757,GI,PROPN,
7250,757,symptoms,NOUN,
7251,758,There,PRON,
7252,758,were,AUX,
7253,758,no,DET,
7254,758,orthostatic,ADJ,
7255,758,symptoms,NOUN,
7256,758,no,ADV,
7257,758,angina,ADJ,
7258,759,Normal,ADJ,
7259,759,sexual,ADJ,
7260,759,function,NOUN,
7261,760,He,PRON,
7262,760,denied,VERB,
7263,760,any,DET,
7264,760,skin,NOUN,
7265,760,problems,NOUN,
7266,760,or,CCONJ,
7267,760,rashes,NOUN,
7268,761,He,PRON,
7269,761,denied,VERB,
7270,761,numbness,NOUN,
7271,761,and,CCONJ,
7272,761,tingling,NOUN,
7273,761,in,ADP,
7274,761,his,PRON,
7275,761,feet,NOUN,
7276,761,etc,X,
7277,762,There,PRON,
7278,762,is,AUX,
7279,762,a,DET,
7280,762,history,NOUN,
7281,762,of,ADP,
7282,762,hypertension,NOUN,
7283,763,Other,ADJ,
7284,763,review,NOUN,
7285,763,of,ADP,
7286,763,systems,NOUN,
7287,763,His,PRON,
7288,763,height,NOUN,
7289,763,has,AUX,
7290,763,been,VERB,
7291,763,stable,ADJ,
7292,763,at,ADP,
7293,763,tall,ADJ,
7294,764,Physical,PROPN,
7295,764,Examination,PROPN,
7296,764,Blood,NOUN,
7297,764,pressure,NOUN,
7298,765,Heart,NOUN,
7299,765,rate,NOUN,
7300,766,The,DET,
7301,766,patient,NOUN,
7302,766,is,AUX,
7303,766,a,DET,
7304,766,wellappearing,NOUN,
7305,766,gentleman,NOUN,
7306,766,somewhat,ADV,
7307,766,obese,ADJ,
7308,767,His,PRON,
7309,767,height,NOUN,
7310,767,is,AUX,
7311,768,Weight,NOUN,
7312,768,lbs,NOUN,
7313,769,which,DET,
7314,769,is,AUX,
7315,769,apparently,ADV,
7316,769,steadily,ADV,
7317,769,been,AUX,
7318,769,increasing,VERB,
7319,770,He,PRON,
7320,770,has,VERB,
7321,770,a,DET,
7322,770,mild,ADJ,
7323,770,Cushingoid,PROPN,
7324,770,appearance,NOUN,
7325,770,with,ADP,
7326,770,a,DET,
7327,770,little,ADJ,
7328,770,bit,NOUN,
7329,770,of,ADP,
7330,770,posterior,ADJ,
7331,770,cervical,ADJ,
7332,770,and,CCONJ,
7333,770,supraclavicular,ADJ,
7334,770,fat,NOUN,
7335,771,Retina,PROPN,
7336,771,appeared,VERB,
7337,771,without,ADP,
7338,771,lesions,NOUN,
7339,772,Normal,ADJ,
7340,772,extraocular,ADJ,
7341,772,movements,NOUN,
7342,773,His,PRON,
7343,773,oral,ADJ,
7344,773,mucosa,NOUN,
7345,773,was,AUX,
7346,773,moist,ADJ,
7347,773,without,ADP,
7348,773,evidence,NOUN,
7349,773,of,ADP,
7350,773,thrush,ADJ,
7351,774,Neck,NOUN,
7352,774,exam,NOUN,
7353,774,He,PRON,
7354,774,had,VERB,
7355,774,a,DET,
7356,774,supple,ADJ,
7357,774,neck,NOUN,
7358,774,with,ADP,
7359,774,no,DET,
7360,774,carotid,NOUN,
7361,774,bruits,NOUN,
7362,775,Normal,ADJ,
7363,775,thyroid,NOUN,
7364,776,His,PRON,
7365,776,chest,NOUN,
7366,776,exam,NOUN,
7367,776,revealed,VERB,
7368,776,clear,ADJ,
7369,776,lung,NOUN,
7370,776,fields,NOUN,
7371,776,with,ADP,
7372,776,normal,ADJ,
7373,776,excretion,NOUN,
7374,777,There,PRON,
7375,777,was,AUX,
7376,777,no,DET,
7377,777,bony,ADJ,
7378,777,tenderness,NOUN,
7379,777,or,CCONJ,
7380,777,abnormalities,NOUN,
7381,777,on,ADP,
7382,777,his,PRON,
7383,777,back,NOUN,
7384,778,His,PRON,
7385,778,cardiac,ADJ,
7386,778,exam,NOUN,
7387,778,He,PRON,
7388,778,had,VERB,
7389,778,a,DET,
7390,778,soft,ADJ,
7391,778,S,PROPN,
7392,778,S.,PROPN,
7393,778,Cardiac,PROPN,
7394,778,exam,NOUN,
7395,778,otherwise,ADV,
7396,778,unremarkable,ADJ,
7397,779,His,PRON,
7398,779,abdomen,NOUN,
7399,779,was,AUX,
7400,779,soft,ADJ,
7401,780,He,PRON,
7402,780,had,VERB,
7403,780,some,DET,
7404,780,evidence,NOUN,
7405,780,of,ADP,
7406,780,insulin,NOUN,
7407,780,injections,NOUN,
7408,780,but,CCONJ,
7409,780,no,DET,
7410,780,significant,ADJ,
7411,780,hypertrophy,NOUN,
7412,781,He,PRON,
7413,781,injects,VERB,
7414,781,both,DET,
7415,781,in,ADP,
7416,781,his,PRON,
7417,781,abdomen,NOUN,
7418,781,and,CCONJ,
7419,781,rotates,VERB,
7420,781,with,ADP,
7421,781,his,PRON,
7422,781,arms,NOUN,
7423,782,His,PRON,
7424,782,extremities,NOUN,
7425,782,revealed,VERB,
7426,782,minimal,ADJ,
7427,782,stasis,NOUN,
7428,782,dermatitis,ADJ,
7429,782,normal,ADJ,
7430,782,pulses,NOUN,
7431,782,and,CCONJ,
7432,782,were,VERB,
7433,782,symmetric,ADJ,
7434,783,No,DET,
7435,783,edema,NOUN,
7436,784,Neurologically,ADV,
7437,784,he,PRON,
7438,784,was,AUX,
7439,784,diffusely,ADV,
7440,784,hyporeflexic,NOUN,
7441,785,He,PRON,
7442,785,had,VERB,
7443,785,normal,ADJ,
7444,785,to,PART,
7445,785,slightly,ADV,
7446,785,decreased,VERB,
7447,785,vibratory,ADJ,
7448,785,sensation,NOUN,
7449,785,in,ADP,
7450,785,his,PRON,
7451,785,big,ADJ,
7452,785,toes,NOUN,
7453,786,Laboratory,NOUN,
7454,786,Exam,PROPN,
7455,786,Most,ADJ,
7456,786,recent,ADJ,
7457,786,laboratories,NOUN,
7458,786,that,DET,
7459,786,I,PRON,
7460,786,could,AUX,
7461,786,find,VERB,
7462,786,were,AUX,
7463,786,February,PROPN,
7464,787,Sodium,NOUN,
7465,788,K,PROPN,
7466,788,.,PUNCT,
7467,788,chloride,NOUN,
7468,789,Bicarb,PROPN,
7469,790,BUN,PROPN,
7470,791,Creatinine,NOUN,
7471,792,glucose,NOUN,
7472,793,His,PRON,
7473,793,CK,PROPN,
7474,793,was,AUX,
7475,794,Calcium,NOUN,
7476,794,Albumin,NOUN,
7477,795,phosphate,VERB,
7478,795,Alkaline,ADJ,
7479,795,phosphatase,NOUN,
7480,795,was,AUX,
7481,796,Uric,PROPN,
7482,796,acid,NOUN,
7483,797,magnesium,NOUN,
7484,797,TSH,PROPN,
7485,797,was,AUX,
7486,797,Cholesterol,PROPN,
7487,798,Triglycerides,NOUN,
7488,799,His,PRON,
7489,799,cyclosporine,ADJ,
7490,799,level,NOUN,
7491,799,was,AUX,
7492,799,in,ADP,
7493,799,the,DET,
7494,799,therapeutic,ADJ,
7495,799,range,NOUN,
7496,799,at,ADP,
7497,800,His,PRON,
7498,800,CBC,PROPN,
7499,800,revealed,VERB,
7500,800,a,DET,
7501,800,hematocrit,NOUN,
7502,800,of,ADP,
7503,800,and,CCONJ,
7504,800,a,DET,
7505,800,white,ADJ,
7506,800,count,NOUN,
7507,800,of,ADP,
7508,801,thousand,NUM,
7509,801,with,ADP,
7510,801,a,DET,
7511,801,normal,ADJ,
7512,801,differential,NOUN,
7513,802,Assessment,NOUN,
7514,802,and,CCONJ,
7515,802,Plan,NOUN,
7516,803,This,DET,
7517,803,is,AUX,
7518,803,a,DET,
7519,803,yearold,ADJ,
7520,803,gentleman,NOUN,
7521,803,with,ADP,
7522,803,a,DET,
7523,803,history,NOUN,
7524,803,of,ADP,
7525,803,multiple,ADJ,
7526,803,medical,ADJ,
7527,803,problems,NOUN,
7528,804,The,DET,
7529,804,ones,NOUN,
7530,804,most,ADV,
7531,804,pertinent,ADJ,
7532,804,to,ADP,
7533,804,us,PRON,
7534,804,currently,ADV,
7535,804,are,AUX,
7536,805,RACHAEL,PROPN,
7537,805,G.,PROPN,
7538,805,OBRYAN,PROPN,
7539,805,M.D,PROPN,
7540,806,VALLEJO,PROPN,
7541,806,GENERAL,PROPN,
7542,806,HOSPITAL,PROPN,
7543,806,ENDOCRINOLOGY,PROPN,
7544,806,DIVISION,PROPN,
7545,806,Workman,PROPN,
7546,806,Edwin,PROPN,
7547,806,Lunar,PROPN,
7548,806,Lane,PROPN,
7549,806,Brookshire,PROPN,
7550,806,MO,PROPN,
7551,806,Page,PROPN,
7552,806,the,DET,
7553,806,fact,NOUN,
7554,806,that,SCONJ,
7555,806,he,PRON,
7556,806,is,VERB,
7557,806,posttransplant,ADJ,
7558,806,has,VERB,
7559,806,several,ADJ,
7560,806,risk,NOUN,
7561,806,factors,NOUN,
7562,806,for,ADP,
7563,806,osteoporosis,NOUN,
7564,806,including,VERB,
7565,806,prednisone,NOUN,
7566,806,use,NOUN,
7567,806,and,CCONJ,
7568,806,a,DET,
7569,806,family,NOUN,
7570,806,history,NOUN,
7571,806,of,ADP,
7572,806,osteoporosis,NOUN,
7573,807,The,DET,
7574,807,total,ADJ,
7575,807,amount,NOUN,
7576,807,of,ADP,
7577,807,exposure,NOUN,
7578,807,to,ADP,
7579,807,prednisone,NOUN,
7580,807,sounds,VERB,
7581,807,like,ADP,
7582,807,it,PRON,
7583,807,is,VERB,
7584,807,about,ADV,
7585,807,a,DET,
7586,807,yearandahalf,NOUN,
7587,807,or,CCONJ,
7588,807,so,ADV,
7589,807,with,ADP,
7590,807,half,DET,
7591,807,a,DET,
7592,807,year,NOUN,
7593,807,during,ADP,
7594,807,his,PRON,
7595,807,chemotherapy,NOUN,
7596,807,years,NOUN,
7597,807,ago,ADV,
7598,807,and,CCONJ,
7599,807,then,ADV,
7600,807,about,ADV,
7601,807,a,DET,
7602,807,year,NOUN,
7603,807,since,SCONJ,
7604,807,his,PRON,
7605,807,transplant,NOUN,
7606,808,The,DET,
7607,808,patients,NOUN,
7608,808,history,NOUN,
7609,808,of,ADP,
7610,808,never,ADV,
7611,808,having,AUX,
7612,808,had,VERB,
7613,808,fractures,NOUN,
7614,808,no,DET,
7615,808,bone,NOUN,
7616,808,pain,NOUN,
7617,809,no,DET,
7618,809,height,NOUN,
7619,809,loss,NOUN,
7620,809,and,CCONJ,
7621,809,his,PRON,
7622,809,body,NOUN,
7623,809,habitus,NOUN,
7624,809,are,AUX,
7625,809,consistent,ADJ,
7626,809,with,ADP,
7627,809,someone,PRON,
7628,809,who,PRON,
7629,809,might,AUX,
7630,809,be,VERB,
7631,809,somewhat,ADV,
7632,809,more,ADV,
7633,809,resistant,ADJ,
7634,809,to,ADP,
7635,809,osteoporosis,NOUN,
7636,809,than,SCONJ,
7637,809,many,ADJ,
7638,809,transplant,NOUN,
7639,809,patients,NOUN,
7640,810,However,ADV,
7641,810,getting,VERB,
7642,810,a,DET,
7643,810,bone,NOUN,
7644,810,density,NOUN,
7645,810,study,NOUN,
7646,810,in,ADP,
7647,810,the,DET,
7648,810,patient,NOUN,
7649,810,like,ADP,
7650,810,this,DET,
7651,810,makes,VERB,
7652,810,sense,NOUN,
7653,811,We,PRON,
7654,811,will,AUX,
7655,811,therefore,ADV,
7656,811,schedule,VERB,
7657,811,a,DET,
7658,811,spinal,ADJ,
7659,811,bone,NOUN,
7660,811,density,NOUN,
7661,811,on,ADP,
7662,811,his,PRON,
7663,811,follow,NOUN,
7664,811,up,ADP,
7665,811,visit,NOUN,
7666,811,since,SCONJ,
7667,811,he,PRON,
7668,811,can,AUX,
7669,811,not,PART,
7670,811,have,VERB,
7671,811,one,NUM,
7672,811,today,NOUN,
7673,811,for,ADP,
7674,811,scheduling,NOUN,
7675,811,reasons,NOUN,
7676,812,We,PRON,
7677,812,will,AUX,
7678,812,also,ADV,
7679,812,check,VERB,
7680,812,vitamin,NOUN,
7681,812,D,NOUN,
7682,812,levels,NOUN,
7683,812,given,VERB,
7684,812,patients,NOUN,
7685,812,history,NOUN,
7686,812,of,ADP,
7687,812,renal,ADJ,
7688,812,failure,NOUN,
7689,812,and,CCONJ,
7690,812,the,DET,
7691,812,fact,NOUN,
7692,812,that,SCONJ,
7693,812,the,DET,
7694,812,one,NUM,
7695,812,thing,NOUN,
7696,812,that,DET,
7697,812,we,PRON,
7698,812,might,AUX,
7699,812,be,VERB,
7700,812,able,ADJ,
7701,812,to,PART,
7702,812,do,VERB,
7703,812,for,ADP,
7704,812,him,PRON,
7705,812,is,VERB,
7706,812,to,PART,
7707,812,give,VERB,
7708,812,him,PRON,
7709,812,vitamin,NOUN,
7710,812,D,NOUN,
7711,813,His,PRON,
7712,813,calcium,NOUN,
7713,813,intake,NOUN,
7714,813,was,AUX,
7715,813,estimated,VERB,
7716,813,to,PART,
7717,813,be,VERB,
7718,813,about,ADP,
7719,813,mg,NOUN,
7720,814,a,DET,
7721,814,day,NOUN,
7722,814,including,VERB,
7723,814,one,NUM,
7724,814,cup,NOUN,
7725,814,of,ADP,
7726,814,milk,NOUN,
7727,814,green,ADJ,
7728,814,leafy,ADJ,
7729,814,vegetables,NOUN,
7730,814,and,CCONJ,
7731,814,one,NUM,
7732,814,cup,NOUN,
7733,814,of,ADP,
7734,814,ice,NOUN,
7735,814,cream,NOUN,
7736,814,each,DET,
7737,814,day,NOUN,
7738,815,We,PRON,
7739,815,would,AUX,
7740,815,be,VERB,
7741,815,a,DET,
7742,815,little,ADJ,
7743,815,reticent,ADJ,
7744,815,about,ADP,
7745,815,starting,VERB,
7746,815,higher,ADJ,
7747,815,doses,NOUN,
7748,815,of,ADP,
7749,815,calcium,NOUN,
7750,815,given,VERB,
7751,815,his,PRON,
7752,815,renal,ADJ,
7753,815,failure,NOUN,
7754,815,without,ADP,
7755,815,more,ADJ,
7756,815,information,NOUN,
7757,815,about,ADP,
7758,815,this,DET,
7759,815,patient,NOUN,
7760,816,The,DET,
7761,816,patients,NOUN,
7762,816,diabetes,NOUN,
7763,816,seems,VERB,
7764,816,to,PART,
7765,816,be,VERB,
7766,816,in,ADP,
7767,816,pretty,ADV,
7768,816,good,ADJ,
7769,816,repair,NOUN,
7770,816,at,ADP,
7771,816,the,DET,
7772,816,moment,NOUN,
7773,816,with,ADP,
7774,816,blood,NOUN,
7775,816,sugars,NOUN,
7776,816,under,ADP,
7777,816,fairly,ADV,
7778,816,good,ADJ,
7779,816,control,NOUN,
7780,816,sounding,VERB,
7781,816,like,ADP,
7782,816,they,PRON,
7783,816,are,VERB,
7784,816,in,ADP,
7785,816,the,DET,
7786,816,range,NOUN,
7787,816,although,SCONJ,
7788,816,we,PRON,
7789,816,do,AUX,
7790,816,nt,PART,
7791,816,have,VERB,
7792,816,access,NOUN,
7793,816,to,PART,
7794,816,hemoglobin,VERB,
7795,816,AC,PROPN,
7796,817,Given,VERB,
7797,817,the,DET,
7798,817,fact,NOUN,
7799,817,that,SCONJ,
7800,817,it,PRON,
7801,817,sounds,VERB,
7802,817,like,ADP,
7803,817,he,PRON,
7804,817,has,AUX,
7805,817,got,VERB,
7806,817,pretty,ADV,
7807,817,good,ADJ,
7808,817,care,NOUN,
7809,817,by,ADP,
7810,817,Dr.,PROPN,
7811,817,Paz,PROPN,
7812,817,we,PRON,
7813,817,will,AUX,
7814,817,not,PART,
7815,817,pursue,VERB,
7816,817,this,DET,
7817,817,at,ADP,
7818,817,the,DET,
7819,817,current,ADJ,
7820,817,time,NOUN,
7821,817,unless,SCONJ,
7822,817,asked,VERB,
7823,817,and,CCONJ,
7824,817,we,PRON,
7825,817,will,AUX,
7826,817,focus,VERB,
7827,817,primarily,ADV,
7828,817,on,ADP,
7829,817,the,DET,
7830,817,bone,NOUN,
7831,817,situation,NOUN,
7832,818,Otherwise,ADV,
7833,818,we,PRON,
7834,818,will,AUX,
7835,818,see,VERB,
7836,818,the,DET,
7837,818,patient,NOUN,
7838,818,back,ADV,
7839,818,or,CCONJ,
7840,818,at,ADP,
7841,818,least,ADJ,
7842,818,talk,VERB,
7843,818,to,ADP,
7844,818,RACHAEL,PROPN,
7845,818,G.,PROPN,
7846,818,OBRYAN,PROPN,
7847,818,M.D.,PROPN,
7848,818,VALLEJO,PROPN,
7849,818,GENERAL,PROPN,
7850,818,HOSPITAL,PROPN,
7851,818,ENDOCRINOLOGY,PROPN,
7852,818,DIVISION,PROPN,
7853,818,Workman,PROPN,
7854,818,Edwin,PROPN,
7855,818,Lunar,PROPN,
7856,818,Lane,PROPN,
7857,818,Brookshire,PROPN,
7858,819,MO,PROPN,
7859,819,Page,PROPN,
7860,819,the,DET,
7861,819,patient,NOUN,
7862,819,after,ADP,
7863,819,we,PRON,
7864,819,get,VERB,
7865,819,a,DET,
7866,819,bone,NOUN,
7867,819,density,NOUN,
7868,819,and,CCONJ,
7869,819,decide,VERB,
7870,819,when,ADV,
7871,819,he,PRON,
7872,819,next,ADV,
7873,819,needs,VERB,
7874,819,to,PART,
7875,819,be,AUX,
7876,819,seen,VERB,
7877,820,Rachael,PROPN,
7878,820,Obryan,PROPN,
7879,820,M.D.,PROPN,
7880,820,Edwin,PROPN,
7881,820,Foss,PROPN,
7882,820,M.D.,PROPN,
7883,820,cc,DET,
7884,820,Nicodemus,PROPN,
7885,820,Paz,PROPN,
7886,820,M.D,PROPN,
7887,821,Queenstown,PROPN,
7888,821,WI,PROPN,
7889,821,Kevin,PROPN,
7890,821,Kenyon,PROPN,
7891,821,M.D.,PROPN,
7892,821,Cardiology,PROPN,
7893,821,Vallejo,PROPN,
7894,821,General,PROPN,
7895,821,Hospital,PROPN,
7896,821,Pheasant,PROPN,
7897,821,Lane,PROPN,
7898,821,Brookshire,PROPN,
7899,821,MO,PROPN,
7900,821,Elmer,PROPN,
7901,821,Ure,PROPN,
7902,821,M.D.,PROPN,
7903,821,Cardiology,PROPN,
7904,821,Vallejo,PROPN,
7905,821,General,PROPN,
7906,821,Hospital,PROPN,
7907,821,Pheasant,PROPN,
7908,821,Lane,PROPN,
7909,821,Brookshire,PROPN,
7910,822,MO,PROPN,
7911,822,WJKY,PROPN,
7912,822,DD,PROPN,
7913,822,DT,PROPN,
7914,822,DV,PROPN,
7915,822,Approved,PROPN,
7916,822,but,CCONJ,
7917,822,not,PART,
7918,822,reviewed,VERB,
7919,822,by,ADP,
7920,822,Attending,VERB,
7921,822,Provider,PROPN,
7922,823,Record,NOUN,
7923,823,date,NOUN,
7924,823,July,PROPN,
7925,823,Dr.,PROPN,
7926,823,Keys,PROPN,
7927,823,REFair,PROPN,
7928,824,Bill,PROPN,
7929,824,MR,PROPN,
7930,824,Dear,PROPN,
7931,824,Dr.,PROPN,
7932,824,Keys,PROPN,
7933,824,Dr.,PROPN,
7934,824,Oates,PROPN,
7935,824,and,CCONJ,
7936,824,I,PRON,
7937,824,saw,VERB,
7938,824,Bill,PROPN,
7939,824,Fair,PROPN,
7940,824,today,NOUN,
7941,824,with,ADP,
7942,824,regard,NOUN,
7943,824,to,ADP,
7944,824,his,PRON,
7945,824,troublesome,ADJ,
7946,824,right,ADJ,
7947,824,knee,NOUN,
7948,825,As,ADP,
7949,825,you,PRON,
7950,825,are,AUX,
7951,825,aware,ADJ,
7952,825,he,PRON,
7953,825,is,AUX,
7954,825,a,DET,
7955,825,year,NOUN,
7956,825,old,ADJ,
7957,825,man,NOUN,
